contractid,planid,ssa,fips,state,county,enrollment
H0439,3,11520,13133,GA,Greene,14
H0439,3,11530,13135,GA,Gwinnett,164
H0439,3,11540,13137,GA,Habersham,19
H0439,3,11550,13139,GA,Hall,62
H0439,3,11591,13151,GA,Henry,53
H0439,3,11610,13157,GA,Jackson,26
H0439,3,11701,13187,GA,Lumpkin,24
H0439,3,11720,13195,GA,Madison,21
H0439,3,11771,13211,GA,Morgan,12
H0439,3,11790,13217,GA,Newton,45
H0439,3,11801,13221,GA,Oglethorpe,18
H0439,3,11810,13223,GA,Paulding,40
H0439,3,11812,13227,GA,Pickens,15
H0439,3,11830,13233,GA,Polk,29
H0439,3,11841,13247,GA,Rockdale,30
H0439,3,11860,13255,GA,Spalding,33
H0439,3,11861,13257,GA,Stephens,22
H0439,3,11930,13297,GA,Walton,58
H0439,3,11963,13311,GA,White,12
H0439,6,11040,13011,GA,Banks,11
H0439,6,11050,13013,GA,Barrow,51
H0439,6,11060,13015,GA,Bartow,23
H0439,6,11250,13057,GA,Cherokee,15
H0439,6,11260,13059,GA,Clarke,42
H0439,6,11280,13063,GA,Clayton,48
H0439,6,11290,13067,GA,Cobb,157
H0439,6,11370,13089,GA,DeKalb,127
H0439,6,11400,13097,GA,Douglas,71
H0439,6,11460,13115,GA,Floyd,32
H0439,6,11462,13119,GA,Franklin,24
H0439,6,11470,13121,GA,Fulton,135
H0439,6,11500,13129,GA,Gordon,14
H0439,6,11530,13135,GA,Gwinnett,150
H0439,6,11540,13137,GA,Habersham,22
H0439,6,11550,13139,GA,Hall,64
H0439,6,11591,13151,GA,Henry,41
H0439,6,11610,13157,GA,Jackson,14
H0439,6,11701,13187,GA,Lumpkin,27
H0439,6,11720,13195,GA,Madison,25
H0439,6,11790,13217,GA,Newton,34
H0439,6,11800,13219,GA,Oconee,14
H0439,6,11801,13221,GA,Oglethorpe,14
H0439,6,11810,13223,GA,Paulding,39
H0439,6,11830,13233,GA,Polk,12
H0439,6,11841,13247,GA,Rockdale,17
H0439,6,11860,13255,GA,Spalding,17
H0439,6,11930,13297,GA,Walton,37
H0439,6,11963,13311,GA,White,34
H0439,7,11050,13013,GA,Barrow,329
H0439,7,11160,13035,GA,Butts,51
H0439,7,11250,13057,GA,Cherokee,713
H0439,7,11280,13063,GA,Clayton,323
H0439,7,11320,13077,GA,Coweta,229
H0439,7,11370,13089,GA,DeKalb,816
H0439,7,11451,13113,GA,Fayette,195
H0439,7,11461,13117,GA,Forsyth,266
H0439,7,11470,13121,GA,Fulton,829
H0439,7,11530,13135,GA,Gwinnett,950
H0439,7,11591,13151,GA,Henry,270
H0439,7,11790,13217,GA,Newton,207
H0439,7,11812,13227,GA,Pickens,126
H0439,7,11841,13247,GA,Rockdale,137
H0439,7,11860,13255,GA,Spalding,202
H0439,8,11290,13067,GA,Cobb,1777
H0439,8,11400,13097,GA,Douglas,164
H0439,8,11810,13223,GA,Paulding,400
H0439,9,11260,13059,GA,Clarke,274
H0439,9,11462,13119,GA,Franklin,161
H0439,9,11520,13133,GA,Greene,49
H0439,9,11720,13195,GA,Madison,248
H0439,9,11771,13211,GA,Morgan,50
H0439,9,11800,13219,GA,Oconee,108
H0439,9,11801,13221,GA,Oglethorpe,112
H0439,9,11930,13297,GA,Walton,334
H0439,10,11040,13011,GA,Banks,162
H0439,10,11350,13085,GA,Dawson,115
H0439,10,11540,13137,GA,Habersham,361
H0439,10,11550,13139,GA,Hall,986
H0439,10,11610,13157,GA,Jackson,327
H0439,10,11701,13187,GA,Lumpkin,446
H0439,10,11861,13257,GA,Stephens,167
H0439,10,11963,13311,GA,White,333
H0439,11,11060,13015,GA,Bartow,648
H0439,11,11240,13055,GA,Chattooga,238
H0439,11,11460,13115,GA,Floyd,948
H0439,11,11500,13129,GA,Gordon,480
H0439,11,11830,13233,GA,Polk,382
H0439,12,11040,13011,GA,Banks,25
H0439,12,11050,13013,GA,Barrow,51
H0439,12,11060,13015,GA,Bartow,52
H0439,12,11190,13045,GA,Carroll,17
H0439,12,11240,13055,GA,Chattooga,27
H0439,12,11250,13057,GA,Cherokee,26
H0439,12,11260,13059,GA,Clarke,50
H0439,12,11280,13063,GA,Clayton,44
H0439,12,11290,13067,GA,Cobb,86
H0439,12,11320,13077,GA,Coweta,19
H0439,12,11350,13085,GA,Dawson,13
H0439,12,11370,13089,GA,DeKalb,105
H0439,12,11400,13097,GA,Douglas,34
H0439,12,11460,13115,GA,Floyd,90
H0439,12,11461,13117,GA,Forsyth,21
H0439,12,11462,13119,GA,Franklin,25
H0439,12,11470,13121,GA,Fulton,132
H0439,12,11500,13129,GA,Gordon,31
H0439,12,11530,13135,GA,Gwinnett,125
H0439,12,11540,13137,GA,Habersham,95
H0439,12,11550,13139,GA,Hall,102
H0439,12,11591,13151,GA,Henry,28
H0439,12,11610,13157,GA,Jackson,32
H0439,12,11701,13187,GA,Lumpkin,62
H0439,12,11720,13195,GA,Madison,12
H0439,12,11790,13217,GA,Newton,19
H0439,12,11801,13221,GA,Oglethorpe,17
H0439,12,11810,13223,GA,Paulding,26
H0439,12,11830,13233,GA,Polk,35
H0439,12,11841,13247,GA,Rockdale,14
H0439,12,11860,13255,GA,Spalding,54
H0439,12,11861,13257,GA,Stephens,33
H0439,12,11930,13297,GA,Walton,31
H0439,12,11963,13311,GA,White,127
H0710,33,11050,13013,GA,Barrow,27
H0710,33,11060,13015,GA,Bartow,12
H0710,33,11160,13035,GA,Butts,25
H0710,33,11220,13051,GA,Chatham,84
H0710,33,11250,13057,GA,Cherokee,72
H0710,33,11280,13063,GA,Clayton,66
H0710,33,11290,13067,GA,Cobb,112
H0710,33,11370,13089,GA,DeKalb,140
H0710,33,11400,13097,GA,Douglas,52
H0710,33,11451,13113,GA,Fayette,21
H0710,33,11461,13117,GA,Forsyth,22
H0710,33,11470,13121,GA,Fulton,97
H0710,33,11530,13135,GA,Gwinnett,51
H0710,33,11550,13139,GA,Hall,21
H0710,33,11570,13143,GA,Haralson,14
H0710,33,11591,13151,GA,Henry,21
H0710,33,11600,13153,GA,Houston,13
H0710,33,11660,13175,GA,Laurens,15
H0710,33,11780,13215,GA,Muscogee,12
H0710,33,11830,13233,GA,Polk,21
H0710,33,11840,13245,GA,Richmond,44
H0710,33,11841,13247,GA,Rockdale,19
H0710,33,11950,13303,GA,Washington,39
H1109,5,11090,13021,GA,Bibb,80
H1109,5,11470,13121,GA,Fulton,343
H1109,5,11530,13135,GA,Gwinnett,362
H1109,5,11600,13153,GA,Houston,96
H1109,5,11650,13169,GA,Jones,16
H1109,5,11811,13225,GA,Peach,18
H1109,5,11912,13289,GA,Twiggs,12
H1109,6,11550,13139,GA,Hall,172
H1111,11,11090,13021,GA,Bibb,328
H1111,11,11220,13051,GA,Chatham,498
H1111,11,11250,13057,GA,Cherokee,601
H1111,11,11280,13063,GA,Clayton,329
H1111,11,11290,13067,GA,Cobb,1575
H1111,11,11310,13073,GA,Columbia,493
H1111,11,11370,13089,GA,DeKalb,1534
H1111,11,11461,13117,GA,Forsyth,306
H1111,11,11470,13121,GA,Fulton,1836
H1111,11,11580,13145,GA,Harris,64
H1111,11,11591,13151,GA,Henry,251
H1111,11,11780,13215,GA,Muscogee,272
H1111,11,11840,13245,GA,Richmond,740
H1112,6,11050,13013,GA,Barrow,41
H1112,6,11060,13015,GA,Bartow,31
H1112,6,11090,13021,GA,Bibb,70
H1112,6,11110,13025,GA,Brantley,15
H1112,6,11130,13029,GA,Bryan,42
H1112,6,11150,13033,GA,Burke,33
H1112,6,11160,13035,GA,Butts,38
H1112,6,11170,13039,GA,Camden,20
H1112,6,11190,13045,GA,Carroll,61
H1112,6,11220,13051,GA,Chatham,593
H1112,6,11230,13053,GA,Chattahoochee,15
H1112,6,11250,13057,GA,Cherokee,61
H1112,6,11260,13059,GA,Clarke,27
H1112,6,11280,13063,GA,Clayton,516
H1112,6,11290,13067,GA,Cobb,410
H1112,6,11291,13069,GA,Coffee,12
H1112,6,11310,13073,GA,Columbia,125
H1112,6,11320,13077,GA,Coweta,31
H1112,6,11360,13087,GA,Decatur,12
H1112,6,11370,13089,GA,DeKalb,1217
H1112,6,11380,13091,GA,Dodge,13
H1112,6,11400,13097,GA,Douglas,159
H1112,6,11440,13107,GA,Emanuel,19
H1112,6,11451,13113,GA,Fayette,29
H1112,6,11460,13115,GA,Floyd,25
H1112,6,11461,13117,GA,Forsyth,50
H1112,6,11470,13121,GA,Fulton,1699
H1112,6,11490,13127,GA,Glynn,133
H1112,6,11520,13133,GA,Greene,20
H1112,6,11530,13135,GA,Gwinnett,591
H1112,6,11550,13139,GA,Hall,12
H1112,6,11580,13145,GA,Harris,45
H1112,6,11591,13151,GA,Henry,194
H1112,6,11600,13153,GA,Houston,30
H1112,6,11620,13163,GA,Jefferson,22
H1112,6,11680,13179,GA,Liberty,83
H1112,6,11700,13185,GA,Lowndes,119
H1112,6,11702,13189,GA,McDuffie,60
H1112,6,11703,13191,GA,McIntosh,34
H1112,6,11740,13199,GA,Meriwether,31
H1112,6,11760,13207,GA,Monroe,13
H1112,6,11780,13215,GA,Muscogee,805
H1112,6,11790,13217,GA,Newton,121
H1112,6,11810,13223,GA,Paulding,123
H1112,6,11811,13225,GA,Peach,11
H1112,6,11830,13233,GA,Polk,17
H1112,6,11840,13245,GA,Richmond,627
H1112,6,11841,13247,GA,Rockdale,124
H1112,6,11860,13255,GA,Spalding,128
H1112,6,11862,13259,GA,Stewart,43
H1112,6,11880,13263,GA,Talbot,25
H1112,6,11890,13275,GA,Thomas,19
H1112,6,11900,13277,GA,Tift,12
H1112,6,11910,13285,GA,Troup,50
H1112,6,11921,13295,GA,Walker,15
H1112,6,11930,13297,GA,Walton,66
H1112,6,11940,13299,GA,Ware,14
H1112,6,11970,13313,GA,Whitfield,13
H1112,33,11030,13009,GA,Baldwin,15
H1112,33,11050,13013,GA,Barrow,32
H1112,33,11060,13015,GA,Bartow,30
H1112,33,11080,13019,GA,Berrien,11
H1112,33,11090,13021,GA,Bibb,95
H1112,33,11130,13029,GA,Bryan,16
H1112,33,11150,13033,GA,Burke,45
H1112,33,11160,13035,GA,Butts,14
H1112,33,11170,13039,GA,Camden,41
H1112,33,11190,13045,GA,Carroll,74
H1112,33,11220,13051,GA,Chatham,284
H1112,33,11250,13057,GA,Cherokee,27
H1112,33,11260,13059,GA,Clarke,32
H1112,33,11280,13063,GA,Clayton,281
H1112,33,11290,13067,GA,Cobb,191
H1112,33,11291,13069,GA,Coffee,17
H1112,33,11300,13071,GA,Colquitt,23
H1112,33,11310,13073,GA,Columbia,46
H1112,33,11320,13077,GA,Coweta,26
H1112,33,11340,13081,GA,Crisp,11
H1112,33,11370,13089,GA,DeKalb,596
H1112,33,11400,13097,GA,Douglas,84
H1112,33,11421,13103,GA,Effingham,11
H1112,33,11440,13107,GA,Emanuel,17
H1112,33,11451,13113,GA,Fayette,22
H1112,33,11460,13115,GA,Floyd,21
H1112,33,11461,13117,GA,Forsyth,21
H1112,33,11470,13121,GA,Fulton,967
H1112,33,11490,13127,GA,Glynn,96
H1112,33,11520,13133,GA,Greene,15
H1112,33,11530,13135,GA,Gwinnett,258
H1112,33,11550,13139,GA,Hall,15
H1112,33,11580,13145,GA,Harris,21
H1112,33,11591,13151,GA,Henry,96
H1112,33,11600,13153,GA,Houston,42
H1112,33,11610,13157,GA,Jackson,12
H1112,33,11620,13163,GA,Jefferson,23
H1112,33,11630,13165,GA,Jenkins,15
H1112,33,11660,13175,GA,Laurens,12
H1112,33,11680,13179,GA,Liberty,72
H1112,33,11700,13185,GA,Lowndes,141
H1112,33,11702,13189,GA,McDuffie,38
H1112,33,11703,13191,GA,McIntosh,25
H1112,33,11720,13195,GA,Madison,15
H1112,33,11740,13199,GA,Meriwether,27
H1112,33,11760,13207,GA,Monroe,14
H1112,33,11780,13215,GA,Muscogee,504
H1112,33,11790,13217,GA,Newton,67
H1112,33,11810,13223,GA,Paulding,45
H1112,33,11830,13233,GA,Polk,17
H1112,33,11832,13237,GA,Putnam,13
H1112,33,11840,13245,GA,Richmond,385
H1112,33,11841,13247,GA,Rockdale,70
H1112,33,11850,13251,GA,Screven,17
H1112,33,11860,13255,GA,Spalding,76
H1112,33,11862,13259,GA,Stewart,16
H1112,33,11880,13263,GA,Talbot,13
H1112,33,11890,13275,GA,Thomas,19
H1112,33,11900,13277,GA,Tift,12
H1112,33,11910,13285,GA,Troup,58
H1112,33,11921,13295,GA,Walker,14
H1112,33,11930,13297,GA,Walton,48
H1112,33,11940,13299,GA,Ware,19
H1112,33,11950,13303,GA,Washington,15
H1112,33,11960,13305,GA,Wayne,17
H1112,33,11970,13313,GA,Whitfield,11
H1112,34,11050,13013,GA,Barrow,12
H1112,34,11090,13021,GA,Bibb,37
H1112,34,11130,13029,GA,Bryan,14
H1112,34,11150,13033,GA,Burke,13
H1112,34,11170,13039,GA,Camden,18
H1112,34,11190,13045,GA,Carroll,17
H1112,34,11220,13051,GA,Chatham,126
H1112,34,11250,13057,GA,Cherokee,16
H1112,34,11280,13063,GA,Clayton,73
H1112,34,11290,13067,GA,Cobb,67
H1112,34,11310,13073,GA,Columbia,55
H1112,34,11320,13077,GA,Coweta,11
H1112,34,11370,13089,GA,DeKalb,144
H1112,34,11400,13097,GA,Douglas,36
H1112,34,11451,13113,GA,Fayette,11
H1112,34,11470,13121,GA,Fulton,121
H1112,34,11490,13127,GA,Glynn,26
H1112,34,11530,13135,GA,Gwinnett,62
H1112,34,11550,13139,GA,Hall,11
H1112,34,11580,13145,GA,Harris,17
H1112,34,11591,13151,GA,Henry,40
H1112,34,11600,13153,GA,Houston,30
H1112,34,11620,13163,GA,Jefferson,15
H1112,34,11680,13179,GA,Liberty,57
H1112,34,11691,13183,GA,Long,13
H1112,34,11700,13185,GA,Lowndes,50
H1112,34,11702,13189,GA,McDuffie,15
H1112,34,11780,13215,GA,Muscogee,208
H1112,34,11790,13217,GA,Newton,33
H1112,34,11810,13223,GA,Paulding,25
H1112,34,11840,13245,GA,Richmond,222
H1112,34,11841,13247,GA,Rockdale,27
H1112,34,11860,13255,GA,Spalding,18
H1112,34,11890,13275,GA,Thomas,12
H1112,34,11910,13285,GA,Troup,15
H1112,34,11930,13297,GA,Walton,11
H1112,38,11050,13013,GA,Barrow,120
H1112,38,11060,13015,GA,Bartow,68
H1112,38,11160,13035,GA,Butts,148
H1112,38,11190,13045,GA,Carroll,159
H1112,38,11200,13047,GA,Catoosa,17
H1112,38,11240,13055,GA,Chattooga,19
H1112,38,11250,13057,GA,Cherokee,310
H1112,38,11260,13059,GA,Clarke,63
H1112,38,11280,13063,GA,Clayton,785
H1112,38,11290,13067,GA,Cobb,363
H1112,38,11320,13077,GA,Coweta,116
H1112,38,11350,13085,GA,Dawson,13
H1112,38,11370,13089,GA,DeKalb,1893
H1112,38,11400,13097,GA,Douglas,512
H1112,38,11430,13105,GA,Elbert,26
H1112,38,11450,13111,GA,Fannin,12
H1112,38,11451,13113,GA,Fayette,98
H1112,38,11460,13115,GA,Floyd,56
H1112,38,11461,13117,GA,Forsyth,129
H1112,38,11462,13119,GA,Franklin,27
H1112,38,11470,13121,GA,Fulton,1827
H1112,38,11471,13123,GA,Gilmer,13
H1112,38,11500,13129,GA,Gordon,20
H1112,38,11520,13133,GA,Greene,34
H1112,38,11530,13135,GA,Gwinnett,1081
H1112,38,11540,13137,GA,Habersham,15
H1112,38,11550,13139,GA,Hall,48
H1112,38,11570,13143,GA,Haralson,23
H1112,38,11580,13145,GA,Harris,19
H1112,38,11581,13147,GA,Hart,23
H1112,38,11590,13149,GA,Heard,14
H1112,38,11591,13151,GA,Henry,496
H1112,38,11610,13157,GA,Jackson,27
H1112,38,11611,13159,GA,Jasper,34
H1112,38,11651,13171,GA,Lamar,26
H1112,38,11720,13195,GA,Madison,24
H1112,38,11771,13211,GA,Morgan,17
H1112,38,11772,13213,GA,Murray,14
H1112,38,11780,13215,GA,Muscogee,106
H1112,38,11790,13217,GA,Newton,407
H1112,38,11800,13219,GA,Oconee,21
H1112,38,11801,13221,GA,Oglethorpe,14
H1112,38,11810,13223,GA,Paulding,667
H1112,38,11812,13227,GA,Pickens,39
H1112,38,11821,13231,GA,Pike,17
H1112,38,11830,13233,GA,Polk,36
H1112,38,11832,13237,GA,Putnam,28
H1112,38,11841,13247,GA,Rockdale,313
H1112,38,11860,13255,GA,Spalding,220
H1112,38,11861,13257,GA,Stephens,16
H1112,38,11910,13285,GA,Troup,24
H1112,38,11920,13293,GA,Upson,24
H1112,38,11921,13295,GA,Walker,39
H1112,38,11930,13297,GA,Walton,265
H1112,38,11970,13313,GA,Whitfield,31
H1112,39,11110,13025,GA,Brantley,42
H1112,39,11130,13029,GA,Bryan,174
H1112,39,11150,13033,GA,Burke,115
H1112,39,11170,13039,GA,Camden,84
H1112,39,11180,13043,GA,Candler,19
