contractid,planid,ssa,fips,state,county,enrollment
H0111,4,11920,13293,GA,Upson,20
H0111,4,11921,13295,GA,Walker,31
H0111,4,11930,13297,GA,Walton,33
H0111,4,11940,13299,GA,Ware,15
H0111,4,11950,13303,GA,Washington,21
H0111,4,11960,13305,GA,Wayne,17
H0111,4,11970,13313,GA,Whitfield,45
H0111,4,11972,13317,GA,Wilkes,14
H0111,5,11011,13005,GA,Bacon,11
H0111,5,11030,13009,GA,Baldwin,23
H0111,5,11050,13013,GA,Barrow,55
H0111,5,11060,13015,GA,Bartow,47
H0111,5,11090,13021,GA,Bibb,81
H0111,5,11110,13025,GA,Brantley,22
H0111,5,11130,13029,GA,Bryan,25
H0111,5,11150,13033,GA,Burke,27
H0111,5,11160,13035,GA,Butts,18
H0111,5,11170,13039,GA,Camden,48
H0111,5,11190,13045,GA,Carroll,81
H0111,5,11220,13051,GA,Chatham,166
H0111,5,11250,13057,GA,Cherokee,105
H0111,5,11260,13059,GA,Clarke,58
H0111,5,11280,13063,GA,Clayton,95
H0111,5,11290,13067,GA,Cobb,428
H0111,5,11291,13069,GA,Coffee,17
H0111,5,11300,13071,GA,Colquitt,18
H0111,5,11310,13073,GA,Columbia,90
H0111,5,11320,13077,GA,Coweta,71
H0111,5,11330,13079,GA,Crawford,12
H0111,5,11370,13089,GA,DeKalb,198
H0111,5,11380,13091,GA,Dodge,13
H0111,5,11381,13093,GA,Dooly,13
H0111,5,11400,13097,GA,Douglas,86
H0111,5,11421,13103,GA,Effingham,44
H0111,5,11430,13105,GA,Elbert,13
H0111,5,11440,13107,GA,Emanuel,14
H0111,5,11450,13111,GA,Fannin,14
H0111,5,11451,13113,GA,Fayette,48
H0111,5,11460,13115,GA,Floyd,14
H0111,5,11461,13117,GA,Forsyth,49
H0111,5,11462,13119,GA,Franklin,17
H0111,5,11470,13121,GA,Fulton,216
H0111,5,11490,13127,GA,Glynn,106
H0111,5,11510,13131,GA,Grady,15
H0111,5,11520,13133,GA,Greene,12
H0111,5,11530,13135,GA,Gwinnett,201
H0111,5,11550,13139,GA,Hall,29
H0111,5,11570,13143,GA,Haralson,11
H0111,5,11580,13145,GA,Harris,32
H0111,5,11581,13147,GA,Hart,15
H0111,5,11590,13149,GA,Heard,16
H0111,5,11591,13151,GA,Henry,92
H0111,5,11600,13153,GA,Houston,78
H0111,5,11610,13157,GA,Jackson,20
H0111,5,11611,13159,GA,Jasper,23
H0111,5,11620,13163,GA,Jefferson,18
H0111,5,11650,13169,GA,Jones,18
H0111,5,11651,13171,GA,Lamar,11
H0111,5,11680,13179,GA,Liberty,36
H0111,5,11690,13181,GA,Lincoln,13
H0111,5,11700,13185,GA,Lowndes,133
H0111,5,11702,13189,GA,McDuffie,18
H0111,5,11703,13191,GA,McIntosh,46
H0111,5,11710,13193,GA,Macon,14
H0111,5,11740,13199,GA,Meriwether,34
H0111,5,11750,13205,GA,Mitchell,11
H0111,5,11760,13207,GA,Monroe,26
H0111,5,11780,13215,GA,Muscogee,160
H0111,5,11790,13217,GA,Newton,73
H0111,5,11800,13219,GA,Oconee,23
H0111,5,11810,13223,GA,Paulding,130
H0111,5,11811,13225,GA,Peach,15
H0111,5,11812,13227,GA,Pickens,17
H0111,5,11830,13233,GA,Polk,31
H0111,5,11831,13235,GA,Pulaski,16
H0111,5,11832,13237,GA,Putnam,16
H0111,5,11840,13245,GA,Richmond,168
H0111,5,11841,13247,GA,Rockdale,65
H0111,5,11860,13255,GA,Spalding,56
H0111,5,11890,13275,GA,Thomas,23
H0111,5,11900,13277,GA,Tift,16
H0111,5,11910,13285,GA,Troup,62
H0111,5,11920,13293,GA,Upson,16
H0111,5,11921,13295,GA,Walker,12
H0111,5,11930,13297,GA,Walton,50
H0111,5,11940,13299,GA,Ware,16
H0111,5,11950,13303,GA,Washington,17
H0111,5,11960,13305,GA,Wayne,26
H0111,5,11970,13313,GA,Whitfield,25
H0271,16,11370,13089,GA,DeKalb,14
H0439,2,11040,13011,GA,Banks,70
H0439,2,11050,13013,GA,Barrow,105
H0439,2,11060,13015,GA,Bartow,162
H0439,2,11160,13035,GA,Butts,26
H0439,2,11240,13055,GA,Chattooga,98
H0439,2,11250,13057,GA,Cherokee,75
H0439,2,11260,13059,GA,Clarke,168
H0439,2,11280,13063,GA,Clayton,188
H0439,2,11290,13067,GA,Cobb,330
H0439,2,11320,13077,GA,Coweta,57
H0439,2,11350,13085,GA,Dawson,42
H0439,2,11370,13089,GA,DeKalb,350
H0439,2,11400,13097,GA,Douglas,124
H0439,2,11451,13113,GA,Fayette,13
H0439,2,11460,13115,GA,Floyd,258
H0439,2,11461,13117,GA,Forsyth,65
H0439,2,11462,13119,GA,Franklin,78
H0439,2,11470,13121,GA,Fulton,508
H0439,2,11500,13129,GA,Gordon,146
H0439,2,11520,13133,GA,Greene,31
H0439,2,11530,13135,GA,Gwinnett,309
H0439,2,11540,13137,GA,Habersham,176
H0439,2,11550,13139,GA,Hall,351
H0439,2,11591,13151,GA,Henry,61
H0439,2,11610,13157,GA,Jackson,131
H0439,2,11701,13187,GA,Lumpkin,136
H0439,2,11720,13195,GA,Madison,66
H0439,2,11771,13211,GA,Morgan,30
H0439,2,11790,13217,GA,Newton,121
H0439,2,11800,13219,GA,Oconee,12
H0439,2,11801,13221,GA,Oglethorpe,41
H0439,2,11810,13223,GA,Paulding,103
H0439,2,11812,13227,GA,Pickens,28
H0439,2,11830,13233,GA,Polk,155
H0439,2,11841,13247,GA,Rockdale,48
H0439,2,11860,13255,GA,Spalding,105
H0439,2,11861,13257,GA,Stephens,151
H0439,2,11930,13297,GA,Walton,135
H0439,2,11963,13311,GA,White,172
H0439,3,11040,13011,GA,Banks,11
H0439,3,11050,13013,GA,Barrow,55
H0439,3,11060,13015,GA,Bartow,103
H0439,3,11160,13035,GA,Butts,12
H0439,3,11240,13055,GA,Chattooga,30
H0439,3,11250,13057,GA,Cherokee,58
H0439,3,11260,13059,GA,Clarke,60
H0439,3,11280,13063,GA,Clayton,83
H0439,3,11290,13067,GA,Cobb,305
H0439,3,11320,13077,GA,Coweta,29
H0439,3,11370,13089,GA,DeKalb,219
H0439,3,11400,13097,GA,Douglas,83
H0439,3,11451,13113,GA,Fayette,15
H0439,3,11460,13115,GA,Floyd,102
H0439,3,11461,13117,GA,Forsyth,32
H0439,3,11462,13119,GA,Franklin,31
H0439,3,11470,13121,GA,Fulton,235
H0439,3,11500,13129,GA,Gordon,36
H0439,3,11520,13133,GA,Greene,18
H0439,3,11530,13135,GA,Gwinnett,224
H0439,3,11540,13137,GA,Habersham,32
H0439,3,11550,13139,GA,Hall,87
H0439,3,11591,13151,GA,Henry,72
H0439,3,11610,13157,GA,Jackson,39
H0439,3,11701,13187,GA,Lumpkin,32
H0439,3,11720,13195,GA,Madison,30
H0439,3,11771,13211,GA,Morgan,15
H0439,3,11790,13217,GA,Newton,64
H0439,3,11800,13219,GA,Oconee,16
H0439,3,11801,13221,GA,Oglethorpe,24
H0439,3,11810,13223,GA,Paulding,56
H0439,3,11812,13227,GA,Pickens,18
H0439,3,11830,13233,GA,Polk,33
H0439,3,11841,13247,GA,Rockdale,33
H0439,3,11860,13255,GA,Spalding,56
H0439,3,11861,13257,GA,Stephens,31
H0439,3,11930,13297,GA,Walton,86
H0439,3,11963,13311,GA,White,19
H0439,6,11050,13013,GA,Barrow,60
H0439,6,11060,13015,GA,Bartow,13
H0439,6,11250,13057,GA,Cherokee,17
H0439,6,11260,13059,GA,Clarke,53
H0439,6,11280,13063,GA,Clayton,58
H0439,6,11290,13067,GA,Cobb,105
H0439,6,11370,13089,GA,DeKalb,156
H0439,6,11400,13097,GA,Douglas,83
H0439,6,11460,13115,GA,Floyd,28
H0439,6,11462,13119,GA,Franklin,32
H0439,6,11470,13121,GA,Fulton,174
H0439,6,11500,13129,GA,Gordon,14
H0439,6,11520,13133,GA,Greene,11
H0439,6,11530,13135,GA,Gwinnett,160
H0439,6,11540,13137,GA,Habersham,29
H0439,6,11550,13139,GA,Hall,59
H0439,6,11591,13151,GA,Henry,48
H0439,6,11610,13157,GA,Jackson,11
H0439,6,11701,13187,GA,Lumpkin,20
H0439,6,11720,13195,GA,Madison,32
H0439,6,11790,13217,GA,Newton,40
H0439,6,11800,13219,GA,Oconee,16
H0439,6,11801,13221,GA,Oglethorpe,27
H0439,6,11810,13223,GA,Paulding,40
H0439,6,11841,13247,GA,Rockdale,20
H0439,6,11860,13255,GA,Spalding,18
H0439,6,11930,13297,GA,Walton,39
H0439,6,11963,13311,GA,White,57
H0439,7,11050,13013,GA,Barrow,401
H0439,7,11160,13035,GA,Butts,56
H0439,7,11250,13057,GA,Cherokee,839
H0439,7,11280,13063,GA,Clayton,387
H0439,7,11320,13077,GA,Coweta,257
H0439,7,11370,13089,GA,DeKalb,952
H0439,7,11451,13113,GA,Fayette,218
H0439,7,11461,13117,GA,Forsyth,309
H0439,7,11470,13121,GA,Fulton,965
H0439,7,11530,13135,GA,Gwinnett,1129
H0439,7,11591,13151,GA,Henry,310
H0439,7,11790,13217,GA,Newton,237
H0439,7,11812,13227,GA,Pickens,150
H0439,7,11841,13247,GA,Rockdale,173
H0439,7,11860,13255,GA,Spalding,230
H0439,8,11290,13067,GA,Cobb,2110
H0439,8,11400,13097,GA,Douglas,171
H0439,8,11810,13223,GA,Paulding,478
H0439,9,11260,13059,GA,Clarke,318
H0439,9,11462,13119,GA,Franklin,195
H0439,9,11520,13133,GA,Greene,55
H0439,9,11720,13195,GA,Madison,273
H0439,9,11771,13211,GA,Morgan,56
H0439,9,11800,13219,GA,Oconee,118
H0439,9,11801,13221,GA,Oglethorpe,115
H0439,9,11930,13297,GA,Walton,390
H0439,10,11040,13011,GA,Banks,189
H0439,10,11350,13085,GA,Dawson,143
H0439,10,11540,13137,GA,Habersham,454
H0439,10,11550,13139,GA,Hall,1191
H0439,10,11610,13157,GA,Jackson,399
H0439,10,11701,13187,GA,Lumpkin,518
H0439,10,11861,13257,GA,Stephens,225
H0439,10,11963,13311,GA,White,454
H0439,11,11060,13015,GA,Bartow,727
H0439,11,11240,13055,GA,Chattooga,288
H0439,11,11460,13115,GA,Floyd,1065
H0439,11,11500,13129,GA,Gordon,537
H0439,11,11830,13233,GA,Polk,420
H0439,12,11040,13011,GA,Banks,17
H0439,12,11050,13013,GA,Barrow,18
H0439,12,11060,13015,GA,Bartow,28
H0439,12,11240,13055,GA,Chattooga,13
H0439,12,11250,13057,GA,Cherokee,14
H0439,12,11260,13059,GA,Clarke,17
H0439,12,11280,13063,GA,Clayton,20
H0439,12,11290,13067,GA,Cobb,41
H0439,12,11370,13089,GA,DeKalb,35
H0439,12,11400,13097,GA,Douglas,23
H0439,12,11460,13115,GA,Floyd,44
H0439,12,11462,13119,GA,Franklin,20
H0439,12,11470,13121,GA,Fulton,55
H0439,12,11500,13129,GA,Gordon,21
H0439,12,11530,13135,GA,Gwinnett,53
H0439,12,11540,13137,GA,Habersham,64
H0439,12,11550,13139,GA,Hall,49
H0439,12,11591,13151,GA,Henry,11
H0439,12,11610,13157,GA,Jackson,12
H0439,12,11701,13187,GA,Lumpkin,30
H0439,12,11720,13195,GA,Madison,13
H0439,12,11810,13223,GA,Paulding,13
H0439,12,11830,13233,GA,Polk,27
H0439,12,11861,13257,GA,Stephens,21
H0439,12,11930,13297,GA,Walton,12
H0439,12,11963,13311,GA,White,82
H0710,33,11050,13013,GA,Barrow,23
H0710,33,11160,13035,GA,Butts,34
H0710,33,11220,13051,GA,Chatham,62
H0710,33,11250,13057,GA,Cherokee,84
H0710,33,11280,13063,GA,Clayton,75
H0710,33,11290,13067,GA,Cobb,90
H0710,33,11370,13089,GA,DeKalb,147
H0710,33,11400,13097,GA,Douglas,57
H0710,33,11451,13113,GA,Fayette,23
H0710,33,11461,13117,GA,Forsyth,23
H0710,33,11470,13121,GA,Fulton,71
H0710,33,11530,13135,GA,Gwinnett,43
H0710,33,11550,13139,GA,Hall,21
H0710,33,11591,13151,GA,Henry,21
H0710,33,11600,13153,GA,Houston,16
H0710,33,11660,13175,GA,Laurens,18
H0710,33,11780,13215,GA,Muscogee,18
H0710,33,11830,13233,GA,Polk,21
H0710,33,11840,13245,GA,Richmond,61
H0710,33,11841,13247,GA,Rockdale,23
H0710,33,11930,13297,GA,Walton,13
H0710,33,11950,13303,GA,Washington,30
H1109,5,11090,13021,GA,Bibb,114
H1109,5,11330,13079,GA,Crawford,11
H1109,5,11470,13121,GA,Fulton,458
H1109,5,11530,13135,GA,Gwinnett,468
H1109,5,11600,13153,GA,Houston,122
H1109,5,11650,13169,GA,Jones,17
H1109,5,11811,13225,GA,Peach,23
H1109,5,11912,13289,GA,Twiggs,13
H1109,6,11550,13139,GA,Hall,250
H1111,11,11090,13021,GA,Bibb,349
H1111,11,11220,13051,GA,Chatham,604
H1111,11,11250,13057,GA,Cherokee,657
H1111,11,11280,13063,GA,Clayton,373
H1111,11,11290,13067,GA,Cobb,1354
H1111,11,11310,13073,GA,Columbia,602
H1111,11,11370,13089,GA,DeKalb,1797
H1111,11,11461,13117,GA,Forsyth,344
H1111,11,11470,13121,GA,Fulton,1633
H1111,11,11580,13145,GA,Harris,63
H1111,11,11591,13151,GA,Henry,270
H1111,11,11780,13215,GA,Muscogee,305
H1111,11,11840,13245,GA,Richmond,904
H1112,6,11050,13013,GA,Barrow,47
H1112,6,11060,13015,GA,Bartow,39
H1112,6,11090,13021,GA,Bibb,74
H1112,6,11110,13025,GA,Brantley,17
H1112,6,11130,13029,GA,Bryan,49
H1112,6,11150,13033,GA,Burke,31
H1112,6,11160,13035,GA,Butts,41
H1112,6,11170,13039,GA,Camden,34
H1112,6,11190,13045,GA,Carroll,59
H1112,6,11220,13051,GA,Chatham,762
H1112,6,11230,13053,GA,Chattahoochee,14
H1112,6,11250,13057,GA,Cherokee,69
H1112,6,11260,13059,GA,Clarke,21
H1112,6,11280,13063,GA,Clayton,601
H1112,6,11290,13067,GA,Cobb,472
H1112,6,11291,13069,GA,Coffee,18
H1112,6,11300,13071,GA,Colquitt,12
H1112,6,11310,13073,GA,Columbia,141
H1112,6,11320,13077,GA,Coweta,31
H1112,6,11370,13089,GA,DeKalb,1406
H1112,6,11400,13097,GA,Douglas,198
H1112,6,11440,13107,GA,Emanuel,16
H1112,6,11451,13113,GA,Fayette,40
H1112,6,11460,13115,GA,Floyd,20
H1112,6,11461,13117,GA,Forsyth,52
H1112,6,11470,13121,GA,Fulton,2104
H1112,6,11490,13127,GA,Glynn,168
H1112,6,11520,13133,GA,Greene,19
H1112,6,11530,13135,GA,Gwinnett,658
H1112,6,11570,13143,GA,Haralson,13
H1112,6,11580,13145,GA,Harris,57
H1112,6,11591,13151,GA,Henry,224
H1112,6,11600,13153,GA,Houston,30
H1112,6,11610,13157,GA,Jackson,11
H1112,6,11620,13163,GA,Jefferson,25
H1112,6,11680,13179,GA,Liberty,94
H1112,6,11700,13185,GA,Lowndes,122
H1112,6,11702,13189,GA,McDuffie,81
H1112,6,11703,13191,GA,McIntosh,46
H1112,6,11740,13199,GA,Meriwether,28
H1112,6,11760,13207,GA,Monroe,12
H1112,6,11780,13215,GA,Muscogee,964
H1112,6,11790,13217,GA,Newton,138
H1112,6,11810,13223,GA,Paulding,149
H1112,6,11811,13225,GA,Peach,11
H1112,6,11820,13229,GA,Pierce,11
H1112,6,11830,13233,GA,Polk,23
H1112,6,11840,13245,GA,Richmond,773
H1112,6,11841,13247,GA,Rockdale,136
H1112,6,11860,13255,GA,Spalding,147
H1112,6,11862,13259,GA,Stewart,46
H1112,6,11880,13263,GA,Talbot,31
H1112,6,11890,13275,GA,Thomas,22
H1112,6,11900,13277,GA,Tift,18
H1112,6,11910,13285,GA,Troup,47
H1112,6,11921,13295,GA,Walker,14
H1112,6,11930,13297,GA,Walton,75
H1112,6,11940,13299,GA,Ware,19
H1112,6,11960,13305,GA,Wayne,15
H1112,6,11970,13313,GA,Whitfield,17
H1112,33,11030,13009,GA,Baldwin,15
H1112,33,11050,13013,GA,Barrow,33
H1112,33,11060,13015,GA,Bartow,25
H1112,33,11090,13021,GA,Bibb,102
H1112,33,11130,13029,GA,Bryan,17
H1112,33,11150,13033,GA,Burke,43
H1112,33,11160,13035,GA,Butts,17
H1112,33,11170,13039,GA,Camden,35
H1112,33,11190,13045,GA,Carroll,65
H1112,33,11220,13051,GA,Chatham,363
H1112,33,11250,13057,GA,Cherokee,29
H1112,33,11260,13059,GA,Clarke,27
H1112,33,11280,13063,GA,Clayton,289
H1112,33,11290,13067,GA,Cobb,229
H1112,33,11291,13069,GA,Coffee,15
H1112,33,11300,13071,GA,Colquitt,18
H1112,33,11310,13073,GA,Columbia,49
H1112,33,11320,13077,GA,Coweta,31
H1112,33,11370,13089,GA,DeKalb,656
H1112,33,11400,13097,GA,Douglas,87
H1112,33,11421,13103,GA,Effingham,11
H1112,33,11440,13107,GA,Emanuel,19
H1112,33,11451,13113,GA,Fayette,25
H1112,33,11460,13115,GA,Floyd,20
H1112,33,11461,13117,GA,Forsyth,19
H1112,33,11470,13121,GA,Fulton,1089
H1112,33,11490,13127,GA,Glynn,98
H1112,33,11510,13131,GA,Grady,11
H1112,33,11520,13133,GA,Greene,14
H1112,33,11530,13135,GA,Gwinnett,283
H1112,33,11570,13143,GA,Haralson,11
H1112,33,11580,13145,GA,Harris,21
H1112,33,11591,13151,GA,Henry,90
H1112,33,11600,13153,GA,Houston,55
H1112,33,11620,13163,GA,Jefferson,25
H1112,33,11630,13165,GA,Jenkins,13
H1112,33,11651,13171,GA,Lamar,11
H1112,33,11680,13179,GA,Liberty,64
H1112,33,11700,13185,GA,Lowndes,100
H1112,33,11702,13189,GA,McDuffie,42
H1112,33,11703,13191,GA,McIntosh,24
H1112,33,11740,13199,GA,Meriwether,18
H1112,33,11760,13207,GA,Monroe,11
H1112,33,11780,13215,GA,Muscogee,483
H1112,33,11790,13217,GA,Newton,53
H1112,33,11810,13223,GA,Paulding,53
H1112,33,11811,13225,GA,Peach,11
H1112,33,11830,13233,GA,Polk,19
H1112,33,11840,13245,GA,Richmond,404
H1112,33,11841,13247,GA,Rockdale,51
H1112,33,11850,13251,GA,Screven,15
H1112,33,11860,13255,GA,Spalding,79
H1112,33,11862,13259,GA,Stewart,15
H1112,33,11880,13263,GA,Talbot,11
H1112,33,11890,13275,GA,Thomas,18
H1112,33,11910,13285,GA,Troup,42
H1112,33,11930,13297,GA,Walton,48
H1112,33,11940,13299,GA,Ware,18
H1112,33,11950,13303,GA,Washington,11
H1112,33,11960,13305,GA,Wayne,14
H1112,33,11970,13313,GA,Whitfield,17
H1112,34,11050,13013,GA,Barrow,13
H1112,34,11090,13021,GA,Bibb,39
H1112,34,11130,13029,GA,Bryan,14
H1112,34,11150,13033,GA,Burke,12
H1112,34,11170,13039,GA,Camden,21
H1112,34,11190,13045,GA,Carroll,13
H1112,34,11220,13051,GA,Chatham,148
H1112,34,11250,13057,GA,Cherokee,17
H1112,34,11280,13063,GA,Clayton,72
H1112,34,11290,13067,GA,Cobb,85
H1112,34,11310,13073,GA,Columbia,58
H1112,34,11370,13089,GA,DeKalb,160
H1112,34,11400,13097,GA,Douglas,27
H1112,34,11451,13113,GA,Fayette,12
H1112,34,11470,13121,GA,Fulton,129
H1112,34,11490,13127,GA,Glynn,26
H1112,34,11530,13135,GA,Gwinnett,60
H1112,34,11580,13145,GA,Harris,15
H1112,34,11591,13151,GA,Henry,44
H1112,34,11600,13153,GA,Houston,16
H1112,34,11620,13163,GA,Jefferson,18
H1112,34,11680,13179,GA,Liberty,56
H1112,34,11700,13185,GA,Lowndes,43
H1112,34,11702,13189,GA,McDuffie,17
H1112,34,11703,13191,GA,McIntosh,11
H1112,34,11780,13215,GA,Muscogee,170
H1112,34,11790,13217,GA,Newton,24
H1112,34,11810,13223,GA,Paulding,25
H1112,34,11840,13245,GA,Richmond,180
H1112,34,11841,13247,GA,Rockdale,26
H1112,34,11850,13251,GA,Screven,11
H1112,34,11860,13255,GA,Spalding,14
H1112,34,11921,13295,GA,Walker,12
